date,symbol,rank,buytext,buypoint
5/31/2011,TPX,19,Formsa three-weeks-tightpattern with66.43 buypoint.,66.43
6/14/2010,TPX,33,Forming flat base w/10-wk support; possible 36.39 buy pt.,36.39
6/21/2010,TPX,36,Formed cup base w/ possible 36.39 buy pt and 10-wk support.,36.39
1/4/2010,TRCR,38,11% past 19.29 buy point from odd double-bottom base.,19.29
11/2/2009,TRCR,33,Just below 18.63 buy point of 11-week base.,18.63
11/9/2009,TRCR,39,4% over 19.09 buy pt after clearing high handle in 4-mos base,19.09
1/14/2013,TRIP,35,Staysbelow 47.10buypoint from deepcup-with- handlebase.,47.1
1/21/2014,TRIP,49,Formingnew basewith potentialbuy pointat90.53.,90.53
1/22/2013,TRIP,43,Stillbelow47.10buy pointfrom deep cup-with-handlebase.,47.1
1/28/2013,TRIP,33,2%below47.10buy pointfrom too-deepcup-with-handle.,47.1
2/11/2013,TRIP,31,Justbelow47.10buy pointfrom deepcup-with-handle base.,47.1
2/19/2013,TRIP,39,6%below47.10buy point; getssupport at10-week average.,47.1
2/25/2013,TRIP,50,Down7% from 47.10entry;justbelowits 10-weekline.,47.1
3/4/2013,TRIP,31,"Hits8%sell rule from 47.10entry, thenregains 10-weekline.",47.1
3/11/2013,TRIP,17,Extendedfrom 47.10entry &support at10-week line.,47.1
3/18/2013,TRIP,24,Extendedfrom 47.10buy pointand support at10-weekline.,47.1
4/1/2013,TRIP,22,Formsthree-weeks-tight with53.83 buypoint.,53.83
4/2/2012,TRIP,33,2%above 35.02cup-with-handlebuy point.,35.02
4/8/2013,TRIP,37,Now4% above47.10buy point; holdingabove 10-weekline.,47.1
4/9/2012,TRIP,32,3%above 35.02cup-with-handlebuy point;RS line nearhigh.,35.02
4/16/2012,TRIP,48,Backbelow35.02 cup-with-handlebuy point,35.02
4/23/2012,TRIP,36,Rightat 35.02buy pointincup-with-handlebase.,35.02
5/21/2012,TRIP,47,Extended16%above 35.02cup-with-handlebuy point.,35.02
5/29/2012,TRIP,46,Extended29%above 35.02cup-with-handlebuy point.,35.02
6/4/2012,TRIP,40,Extended17%above 35.02cup-with-handlebuy point.,35.02
7/8/2013,TRIP,13,Shallowconsolidation nowa flatbasewith 65.40buy point.,65.4
7/29/2013,TRIP,4,Gapsabove 65.51buypoint inflatbaseinstrong volume.,65.51
8/5/2013,TRIP,5,Atnewhigh after gappingpast65.51entry from flatbase.,65.51
8/12/2013,TRIP,5,Extendedafter gappingpast65.51entry from flatbase.,65.51
9/30/2013,TRIP,16,"7-weekbase appearswith 82.29entry, partof base-on-base.",82.29
10/7/2013,TRIP,14,Near79.18buy pointof cup w/handle. Broke outWed.,79.18
11/4/2013,TRIP,45,4%past79.99double-bottom base; brokeoutinheavy volume.,79.99
11/11/2013,TRIP,43,6%past79.99double-bottom buypoint.,79.99
11/25/2013,TRIP,47,9%past79.99buy pointinunusual double-bottombase.,79.99
12/2/2013,TRIP,35,Extendedfrom 79.99buy pointinunusualdouble-bottom.,79.99
12/9/2013,TRIP,44,Extendedfrom 79.99buy pointinunusualdouble-bottom.,79.99
12/24/2012,TRIP,42,Indeep cup basewith 47.91buy pt;forming wedginghandle.,47.91
7/27/2009,TRLG,44,Below possible 25.07 buy point in cup-shaped base.,25.07
10/12/2009,TRLG,40,3% past 26.97 buy pt from high-handled cup in spotty trade.,26.97
1/7/2013,TRMB,22,"Newhigh, 15%over 54.09cup-with-handlebuy point.",54.09
1/14/2013,TRMB,25,"Newhigh, 15%over 54.09cup-with-handlebuy point.",54.09
1/22/2013,TRMB,25,"Sketchesthree-weeks-tight pattern, buypointat 63.42.",63.42
1/28/2013,TRMB,26,"Edgespast63.42 three-weeks-tightbuy pt,but volumelacks.",63.42
2/4/2013,TRMB,44,"Struggles,dips after tryingtoclear 63.423-weeks-tightentry.",63.423
4/7/2014,TRMB,48,Extended9% pastflatbase's 35.11buy point.,35.11
4/14/2014,TRMB,37,Slipsbelow10-week lineand to 4%above 35.11buy point.,35.11
4/21/2014,TRMB,28,"Retakes10-weekline, nears 40.27flat-basebuy point.",40.27
4/28/2014,TRMB,33,Flatbaseinplacewith 40.27buy point.,40.27
5/5/2014,TRMB,40,Formingaflat basewith 40.27buy point.,40.27
11/26/2012,TRMB,48,"Peeksabove cup-with-handle's54.09 buypoint, butno vol.",54.09
12/3/2012,TRMB,50,"Peeksabove cup-with-handle's54.09 buypoint, butno vol.",54.09
12/10/2012,TRMB,48,6%pastcup-with-handle's 54.09buy point; tepidvolume.,54.09
12/17/2012,TRMB,35,"Atnewhigh, 7% above cup-with-handle54.09buy point.",54.09
12/24/2012,TRMB,33,"Atnewhigh, 10% abovecup-with-handle54.09 buypoint.",54.09
12/31/2012,TRMB,27,"Nearnew high, 8%over 54.09cup-with-handlebuy point.",54.09
4/28/2014,TRN,22,Flatbasetakesshapewith 76.05buy point.,76.05
5/5/2014,TRN,5,Regains76.05flatbasebuy pointafter briefdip.,76.05
5/12/2014,TRN,4,3%past76.05flat-base entry;inbuyingrange.,76.05
5/19/2014,TRN,3,Extended7% past76.05flat-basebuy point.,76.05
5/27/2014,TRN,4,Extended12%past 76.05flat-baseentry.,76.05
6/2/2014,TRN,4,Extendedpast76.05 entrydespite late-stagebase.,76.05
6/9/2014,TRN,7,Extended9% past76.05entry butwas up almost 16%.,76.05
6/16/2014,TRN,6,"7%past76.05entry, was up 15%;don't let gainturn toloss",76.05
6/23/2014,TRN,6,Extended11%past 38.07flat-baseentry.,38.07
6/30/2014,TRN,7,Extended13%past 38.07flat-baseentry.,38.07
1/3/2011,TSCO,25,Forms 3-weeks-tight pattern with 49.57 buy point.,49.57
1/3/2012,TSCO,27,Forms7-week cup with handleatopbase; 75.58buy point.,75.58
1/6/2014,TSCO,39,Just2%above 75.01buy pointof flatbase.,75.01
1/13/2014,TSCO,34,Just2%above 75.01buy pointof flatbase.,75.01
1/30/2012,TSCO,23,Formedathree-weeks-tightpattern w/ 82.08buypt.,82.08
2/6/2012,TSCO,11,Formsfour-weeks-tightpattern with 82.60trigger.,82.6
2/13/2012,TSCO,13,Justabove82.60 buypointafter retreatinginlighttrade.,82.6
2/21/2012,TSCO,12,Stillnear82.60 buypointfrom 3-weeks-tight pattern.,82.6
2/27/2012,TSCO,15,2%above 82.60buy pointfrom 3-weeks-tightpattern.,82.6
3/5/2012,TSCO,9,Extended5% above82.60 buypointfrom 3-weeks-tight.,82.6
3/12/2012,TSCO,15,Extended6% above82.60 buypointfrom 3-weeks-tight.,82.6
3/19/2012,TSCO,25,Easesto4% above 82.60buypoint from 3-weeks-tight.,82.6
3/26/2012,TSCO,27,4%past82.60buy pointfrom three-weeks-tight pattern.,82.6
4/16/2012,TSCO,15,20%over 82.08buypt in4-weeks-tightpattern.,82.08
4/23/2012,TSCO,14,21%over 82.08buypoint infour-weeks-tightpattern.,82.08
5/7/2012,TSCO,10,18%above82.08four-weeks-tight buypoint.,82.08
5/29/2012,TSCO,5,Formsflatbase with 101.10early buypoint.,101.1
5/31/2011,TSCO,23,Shapingflat basewith 63.36potentialbuy point.,63.36
7/1/2013,TSCO,46,Backabove 10-weekline and 116.06flat-base entry.,116.06
7/11/2011,TSCO,19,10%over 65.10buypoint afterclearing10-weekflatbase.,65.1
7/18/2011,TSCO,18,6%over 65.10buy pointafterclearing10-week flatbase.,65.1
7/25/2011,TSCO,32,Paringgains.Now just4%past65.10 flatbasebuy point.,65.1
8/8/2011,TSCO,26,Fallsmore than8% below50.10flat basebuy point.,50.1
8/20/2012,TSCO,36,Edgingclosetocup-with-handle 93.77buypoint.,93.77
8/27/2012,TSCO,32,Rises3% past93.77cup-w-handlebuy pointinlowvolume.,93.77
9/4/2012,TSCO,27,Rises2% above93.77cup-w-handle buypoint inlowvolume.,93.77
9/10/2012,TSCO,35,Rises7% over93.77 cup-with-handleentryin lowvolume.,93.77
9/24/2012,TSCO,37,Hoversnear 97.33buy pointinnew handleonbig cup.,97.33
10/1/2012,TSCO,15,Formedhandleonlongcup with101.38 buy point.,101.38
10/8/2012,TSCO,21,Justabove101.38 ideal buy pointfrom longcup with handle.,101.38
10/15/2012,TSCO,33,Fadingafterbreakout.Now 4%below 101.38handle trigger.,101.38
10/17/2011,TSCO,32,Formsfirst-stage cup withhandlewith 70.20buy point.,70.2
10/22/2012,TSCO,34,Sinksnearly 8% below101.38 entryincup-with-handle base.,101.38
10/24/2011,TSCO,16,4.6%above 70.20buy pointoncup-with-handlebase.,70.2
10/28/2013,TSCO,42,Way extendedfrom 62.32flat-basebuy point.,62.32
10/31/2011,TSCO,21,1%above 70.20buy pointafterbreakout onOct. 20.,70.2
11/4/2013,TSCO,46,14%extendedfrom 62.32flat-base buypoint.,62.32
11/7/2011,TSCO,19,"Slipsbelow, thenregains, 70.20cup-with-handlebuy point.",70.2
11/14/2011,TSCO,19,3%over 70.20cup-with-handlebuy point.,70.2
11/18/2013,TSCO,42,19%extendedfrom 62.32flat-base buypoint.,62.32
11/21/2011,TSCO,19,3%over 70.20cup-with-handlebuy point.,70.2
12/2/2013,TSCO,46,Formsflatbase with 75.01buypoint.,75.01
12/5/2011,TSCO,16,Up3% from 70.20buy point.Supportat 10-weekline.,70.2
12/9/2013,TSCO,49,Formsshallowflatbase with 75.01buypoint; stage three.,75.01
12/12/2011,TSCO,17,Up7% from 70.20buy pt;againfinds supportat 10-weekline.,70.2
12/19/2011,TSCO,22,4%above 70.20trigger;testing10-week linein softvolume.,70.2
12/23/2013,TSCO,42,Edgespast75.01 flatbaseentry inheavyvolume.,75.01
12/27/2011,TSCO,35,Infirst-stagebase-on-base pattern with78.32buy point.,78.32
12/30/2013,TSCO,42,Slightlyabove 75.01buy pointof flatbase.,75.01
9/13/2010,TSL,15,Up 13% from 24.55 buy pt in cup with handle.,24.55
9/20/2010,TSL,14,Up 9% from 24.55 cup-with-handle; reversing lower.,24.55
9/27/2010,TSL,16,Extended 13% past 24.55 cup-with-handle buy point.,24.55
10/4/2010,TSL,10,Extended 20% past 24.55 cup-with-handle buy point.,24.55
10/11/2010,TSL,22,Extended 16% past 24.55 cup-with-handle buy point.,24.55
10/18/2010,TSL,35,Now just 16% past 24.55 buy point after bearish reversal.,24.55
10/25/2010,TSL,49,Slices 10-week line; still 7% past 24.55 buy point.,24.55
1/7/2013,TSM,36,14%past15.74buy pointincup-with-handlebase.,15.74
1/14/2013,TSM,34,15%past15.74buy pointincup-with-handlebase.,15.74
1/22/2013,TSM,31,Wellpast15.74buy pointfrom cup-with-handle base.,15.74
11/12/2012,TSM,41,Justbelow16.41buy pointinpotentialflatbase.,16.41
11/19/2012,TSM,40,Justbelow16.41buy pointinpotentialflatbase.,16.41
12/10/2012,TSM,31,Extended17%above 14.64buy pointfrom cup with handle.,14.64
12/17/2012,TSM,37,Extended16%above 14.64buy pointfrom cup with handle.,14.64
12/24/2012,TSM,40,Extended8% above15.64 buypointin cup-with-handlebase.,15.64
12/31/2012,TSM,50,Extended9% above15.74 buypointin cup-with-handlebase.,15.74
6/22/2009,TSRA,44,Clears resistance at 24.84; may be forming handle.,24.84
10/5/2009,TSRA,41,Handle with 29.35 buy point dips an worrisome 13%.,29.35
10/12/2009,TSRA,31,6% past 29.35 buy point from cup-with-handle base.,29.35
10/19/2009,TSRA,34,"Easing, now 2% past 29.35 buy point in cup-with-handle.",29.35
2/17/2009,TTEK,24,Closes tight after rebound from 10-week; 26.23 buy point.,26.23
6/29/2009,TTEK,36,13% past 26.30 buy point; RS line is near a high.,26.3
7/6/2009,TTEK,46,Retreats after nearing Sept. highs. 5% past 26.30 buy point.,26.3
1/14/2013,TTM,44,Extended13%above 27.10buy pointfrom deep cup ithhandle.,27.1
1/22/2013,TTM,42,Extended13%past 27.10buypoint from deepcup with handle.,27.1
11/29/2010,TTM,46,68% past 20.94 buy pt; breakout from cup base.,20.94
12/10/2012,TTM,50,Formsdeep cup-with-handle. Buypointat 27.10,27.1
12/24/2012,TTM,50,1%past27.10buy pointof deep cup-with-handlebase.,27.1
12/31/2012,TTM,33,5%above 27.10buy pointfrom deepcup-with-handle base.,27.1
2/4/2013,TUP,29,Extended13%above flatbase entryof 67.92.,67.92
2/11/2013,TUP,33,"Edgesoff newhigh, 12%above flatbase entryof 67.92.",67.92
2/19/2013,TUP,34,"Tradestight,near high, 14%above flatbaseentry of 67.92.",67.92
2/25/2013,TUP,30,"Tops,reversesbelow77.94 entryfrom 3-weeks-tight.",77.94
3/4/2013,TUP,32,"Tradestight,just under77.94buy pointfrom 3-weeks-tight.",77.94
3/11/2013,TUP,35,Rises2% from 77.94buypoint from3-weeks-tight.,77.94
3/15/2010,TUP,37,May be forming double-bottom base with 49.32 buy pt.,49.32
3/22/2010,TUP,38,May be forming handle in double-bottom with 49.32 buy point.,49.32
3/29/2010,TUP,45,"Clears double-bottom buy pt., builds handle w/49.51 buy point.",49.51
4/5/2010,TUP,45,Has yet to blow past 49.32 buy point in strong trade.,49.32
4/26/2010,TUP,47,Up 5% from 50.73 buy point from second handle.,50.73
10/26/2009,TUP,49,Stock is 13% past 41.04 square-box-base buy point.,41.04
11/9/2009,TUP,43,Near highs and 11% past 41.04 box base buy point.,41.04
11/16/2009,TUP,47,15% past 41.04 buy point from box base.,41.04
11/23/2009,TUP,48,"Retreating, but still 13% past 41.04 box base buy point.",41.04
11/30/2009,TUP,48,Extended 15% past 41.04 square box base buy point.,41.04
12/7/2009,TUP,44,Extended 20% past 41.04 square box base buy point.,41.04
12/14/2009,TUP,38,17% past 41.04 buy pt; breakout from square-box base.,41.04
1/5/2009,TWGP,8,7% past 26.04 buy pt from cup-w-handle; good volume surge.,26.04
1/12/2009,TWGP,3,Gains from 26.04 cup-handle buy point slims to 3% from 19%.,26.04
1/20/2009,TWGP,9,"Dives 15% below 26.04 cup-handle buy point, then rebounds.",26.04
1/26/2009,TWGP,9,"Dives 16% below 26.04 cup-handle buy point, then rebounds.",26.04
2/2/2009,TWGP,6,In buy range between 10-wk support at new 19.27 high.,19.27
3/9/2009,TWGP,24,Forming double-bottom base with potential 27.75 buy pt.,27.75
3/16/2009,TWGP,36,Forming double-bottom base with potential 27.75 buy pt.,27.75
3/23/2009,TWGP,43,Forming double-bottom base with potential 27.75 buy point.,27.75
4/27/2009,TWGP,47,Dips under 26.10 buy point from double-bottom-with-handle.,26.1
5/4/2009,TWGP,43,"Truggers, but ends below 27.75 buy pt in double-bottom base.",27.75
12/22/2008,TWGP,21,Approaching a 27.53 buy point in a 12-week cup base.,27.53
1/24/2011,TXN,41,"Clears, then falls under 34.03 buy point in flat base.",34.03
12/13/2010,TXN,45,13% past 29.08 buy point from 3-weeks-tight pattern.,29.08
5/18/2009,TYL,50,Could be adding handle with potential 17.86 buy point.,17.86
3/28/2011,TZOO,32,Extendedafter clearing53.31cup trigger;thinlytraded.,53.31
4/4/2011,TZOO,37,Extendedafter surgingpast53.31buy ptincup w/o handle.,53.31
4/11/2011,TZOO,34,4/6reversalinrecord trade. Extendedpast53.31 buypt.,53.31
4/18/2011,TZOO,39,4/6reversalinrecord trade. Extendedpast53.31 buypt.,53.31
4/25/2011,TZOO,36,Explodes77% past53.31buy pointfrom cup-shapedbase.,53.31
1/6/2014,UA,19,Inbuy rangeafter clearing83.92entryin cupwith handle.,83.92
1/13/2014,UA,21,6%past83.92cup-with-handle entry. Tightaction.,83.92
1/27/2014,UA,21,Strugglesto hold 10-weekline;justbelow83.92 entry.,83.92
2/3/2014,UA,5,Rocketsoff10-week; cantakeprofits from 83.92entry.,83.92
3/10/2014,UA,13,Holdsabovefollow-on buy pointof 112.75.,112.75
3/17/2014,UA,8,Up4% pastfollow-on buypoint of 112.75.,112.75
3/19/2012,UA,46,Still8%past an86.97cup-with-handlebuy point.,86.97
3/24/2014,UA,8,Extendedpastfollow-on buy pointof 112.75.,112.75
3/26/2012,UA,36,Now12%pastan86.97 cup-with-handlebuy point.,86.97
3/31/2014,UA,8,Holdingup well;justabove follow-on buypointof 112.75.,112.75
4/2/2012,UA,45,Now8% pastan86.97cup-with-handlebuy point.,86.97
4/23/2012,UA,40,Breaksout past99.20square-box buypoint; 2% pastentry.,99.2
4/30/2012,UA,44,Gets 10-weeksupport;14%pastan86.97 handlebuypoint.,86.97
5/7/2012,UA,42,Strugglessince clearinga99.20square-box buy point.,99.2
5/14/2012,UA,45,Strugglessince clearinga99.20square-box buy point.,99.2
5/21/2012,UA,43,Triggers8% sell ruleafter clearing99.20squarebox buy point.,99.2
6/4/2012,UA,33,Maybe formingcup base w/102.96 buy pt.,102.96
6/7/2010,UA,43,"In sixth week of irregular, choppy base with 36.59 buy point.",36.59
6/11/2012,UA,32,Tops102.96flat-base entryinslightly weakdaily turnover.,102.96
6/18/2012,UA,27,2%above 102.96buy pointfrom flatbase.,102.96
6/21/2010,UA,30,2% above 36.59 buy point after low volume breakout.,36.59
6/23/2014,UA,13,Climbsrightside of basewith 62.49buypoint.,62.49
6/25/2012,UA,37,Undercut102.96 buy pointby 3%;seeking support at10-week.,102.96
6/28/2010,UA,42,Soft volume breakout reverses below 36.59 buy point.,36.59
8/2/2010,UA,42,Just below 38.97 buy pt after rebound from 10-wk avg.,38.97
9/7/2010,UA,37,Below new 40.10 buy pt after light-volume pullback to 10-wk.,40.1
9/13/2010,UA,36,Just below 40.10 buy point in five week flat base.,40.1
9/20/2010,UA,31,10% beyond 40.10 buy point in five-week flat base.,40.1
9/27/2010,UA,34,12% beyond 40.10 buy point in five-week flat base.,40.1
10/22/2012,UA,45,Formingbasew/ possible 61.06buypt asitregains 10-wkavg.,61.06
10/28/2013,UA,30,Supportat10-week lineafter Julybreakout over 62.50.,62.5
11/4/2013,UA,28,Holdsabove10-weekline after Julybreakout over 62.50.,62.5
11/11/2013,UA,33,Tryingtohold 10-weekline after Julybreakout over 62.50.,62.5
11/25/2013,UA,37,Flatbasetakesshapewith 86.12entry.,86.12
12/2/2013,UA,36,Buildingflatbasewith 86.12buy point.,86.12
12/9/2013,UA,33,Maybe buildingcup with handlewith83.92 buypoint.,83.92
12/16/2013,UA,20,Sluggishaction after cup w/handlebreakout over 83.92.,83.92
12/23/2013,UA,16,Sluggishaction after cup w/handlebreakout over 83.92.,83.92
12/30/2013,UA,20,Sluggishafter clearing83.92entry incup withhandle.,83.92
11/22/2010,UAL,47,"Off highs, but still 14% past 25.10 cup base buy point.",25.1
2/18/2014,UBNT,3,Formingascending base; possibleentry at 48.10.,48.1
2/24/2014,UBNT,3,Up5% past48.10buy pointof cup-without-handlebase.,48.1
2/27/2012,UBNT,50,IPOiswell extendedfrom 23.14buy point.,23.14
3/3/2014,UBNT,3,Pullsback to38%past 48.10entryincup base.,48.1
3/10/2014,UBNT,3,1%above 48.10entryafter support at10-weekline.,48.1
3/17/2014,UBNT,2,Reclaims48.10entry;now extended10%above buypoint.,48.1
3/24/2014,UBNT,1,Reclaims48.10entry;now extended14%above buypoint.,48.1
3/31/2014,UBNT,2,Fallssharplybelow48.10entry andcrosses 10-weekline.,48.1
4/23/2012,UBNT,48,11%over 29.07buypt afterrebound from 10-weekavg.,29.07
1/22/2013,UHS,45,Extended18%over 47.03buy pointinflat base.,47.03
1/28/2013,UHS,40,Extended22%past 47.03buypoint inflatbase.,47.03
2/4/2013,UHS,37,20%past46.98buy pointinhandleof oddlyshaped cup.,46.98
2/11/2013,UHS,37,Extendedfrom 46.98buy pointinhandleof oddlyshaped cup.,46.98
2/19/2013,UHS,35,Extendedfrom 46.98buy pointinhandleof oddlyshaped cup.,46.98
3/18/2013,UHS,37,Almost6% over58.67buy pointinfour-weeks-tight pattern.,58.67
3/25/2013,UHS,36,7%pastits 58.67buy pointfrom four-weeks-tightpattern.,58.67
4/1/2013,UHS,38,9%pastits 58.67buy pointfrom four-weeks-tightpattern.,58.67
4/8/2013,UHS,32,"6%past58.67buy point, hadbeen brieflyup asmuch as13%.",58.67
1/4/2010,ULTA,30,Below 19.35 buy pt of 3-weeks-tight pattern.,19.35
1/9/2012,ULTA,4,Regains10-wk; formingbase-on-base patternw/ 75.80buy pt.,75.8
1/11/2010,ULTA,17,Extended 12% from 19.35 buy pt from ascending base.,19.35
1/19/2010,ULTA,14,Eases back to 5% above 19.35 buy pt from ascending base.,19.35
1/25/2010,ULTA,14,Eases back to 4% above 19.35 buy pt from ascending base.,19.35
5/16/2011,ULTA,3,Near55.80buy pointinthree-weeks-tight pattern.,55.8
5/23/2011,ULTA,8,"Below55.80buypoint, but findssupportat 10-weekline.",55.8
6/11/2012,ULTA,9,Clears96.75buy pointinbig trade butthen fallsunderentry.,96.75
6/25/2012,ULTA,16,Under96.75 buyptincup base.,96.75
7/2/2012,ULTA,17,Addingpossiblehandleto cup;potential98.52buy point.,98.52
7/9/2012,ULTA,20,Addingpotentialhandletocup. Buypointat 98.52.,98.52
7/16/2012,ULTA,26,Addingpotentialhandletocup. Buypointat 98.52.,98.52
7/23/2012,ULTA,39,Formingbasewith possible buypoint at98.52.,98.52
8/9/2010,ULTA,18,Shapes cup with handle; possible buy point is 25.99.,25.99
9/4/2012,ULTA,19,Shapeslate-stage basewith 98.52buy point.,98.52
9/7/2010,ULTA,23,1% over 25.99 buy pt; breakout from double-bottom base.,25.99
9/10/2012,ULTA,27,3%past98.52entry inlate-stage base.,98.52
9/13/2010,ULTA,25,Just above 25.99 buy pt; broke out from double-bottom base.,25.99
9/17/2012,ULTA,33,6%above 95.30entry;reversesslightly afternew high.,95.3
9/19/2011,ULTA,2,Topped68.90entryfrom late-stage base. Stillinbuy zone.,68.9
9/20/2010,ULTA,15,8% above 25.99 buy pt; broke out from double-bottom base.,25.99
9/21/2009,ULTA,48,Near 18-month high and 32% past 12.10 buy point.,12.1
9/24/2012,ULTA,46,3%above 95.30entry;reversesslightly afternew high.,95.3
9/26/2011,ULTA,3,"Weeklyreversalappears, with failurefrom 68.90entry.",68.9
9/27/2010,ULTA,17,11% above 25.99 buy pt; broke out from double-bottom base.,25.99
9/28/2009,ULTA,36,29% past 12.10 buy after gap up from cup w/handle base.,12.1
10/1/2012,ULTA,29,"Fading,just1% above95.30entry from cup with handle.",95.3
10/7/2013,ULTA,40,2%above 121.60three-weeks-tight entry.,121.6
10/8/2012,ULTA,31,"Fading,nowjust 5%above 95.30entry fromcup with handle.",95.3
10/12/2009,ULTA,33,44% past 12.10 buy point from three-month flat base.,12.1
10/15/2012,ULTA,41,"Fading,back below95.30entry from cup withhandle.",95.3
10/19/2009,ULTA,36,"Eases, but still 38% past 12.10 buy point from flat base.",12.1
10/21/2013,ULTA,40,"Atnewhigh, 4% above 121.603-weeks-tight buypoint.",121.603
10/22/2012,ULTA,33,Formingbase-on-base patternw/ possible103.62 buy pt.,103.62
10/26/2009,ULTA,47,Easing from Dec. 2007 high. Still 32% past 12.10 buy point.,12.1
10/28/2013,ULTA,41,"Atnewhigh, nearly 5% above121.60 3-weeks-tight entry.",121.6
